,Day,Hour,tmp,Month,sun,rad
1880,19,9,19.1,3,0.0,0.17
1881,19,10,18.7,3,0.0,0.3
1882,19,11,19.0,3,0.0,0.48
1883,19,12,19.3,3,0.0,0.45
1884,19,13,19.5,3,0.0,0.56
1885,19,14,19.3,3,0.0,0.41
1886,19,15,19.4,3,0.0,0.4
1887,19,16,19.1,3,0.0,0.22
1888,19,17,18.7,3,0.0,0.1
1889,19,18,18.5,3,0.0,0.04
1890,19,19,18.5,3,0.0,0.0
1891,19,20,18.1,3,0.0,0.0
1892,19,21,17.8,3,0.0,0.0
1893,19,22,16.9,3,0.0,0.0
1894,19,23,16.1,3,0.0,0.0
1895,19,24,16.0,3,0.0,0.0
1896,20,1,16.0,3,0.0,0.0
1897,20,2,16.1,3,0.0,0.0
1898,20,3,16.5,3,0.0,0.0
1899,20,4,16.7,3,0.0,0.0
1900,20,5,16.7,3,0.0,0.0
1901,20,6,18.1,3,0.0,0.0
1902,20,7,17.8,3,0.0,0.1
1903,20,8,18.4,3,0.0,0.28
1904,20,9,19.1,3,0.0,0.94
1905,20,10,19.8,3,0.0,1.45
1906,20,11,19.8,3,0.0,1.52
1907,20,12,19.1,3,0.0,0.68
1908,20,13,19.3,3,0.0,0.76
1909,20,14,19.0,3,0.0,0.71
1910,20,15,18.9,3,0.0,0.39
1911,20,16,18.7,3,0.0,0.12
1912,20,17,18.4,3,0.0,0.08
1913,20,18,18.3,3,0.0,0.04
1914,20,19,18.2,3,0.0,0.0
1915,20,20,18.1,3,0.0,0.0
1916,20,21,17.7,3,0.0,0.0
1917,20,22,17.5,3,0.0,0.0
1918,20,23,17.5,3,0.0,0.0
1919,20,24,16.6,3,0.0,0.0
1920,21,1,15.3,3,0.0,0.0
1921,21,2,14.4,3,0.0,0.0
1922,21,3,14.4,3,0.0,0.0
1923,21,4,14.1,3,0.0,0.0
1924,21,5,14.3,3,0.0,0.0
1925,21,6,14.5,3,0.0,0.0
1926,21,7,15.1,3,0.0,0.2
1927,21,8,17.5,3,0.7,0.95
1928,21,9,19.2,3,1.0,1.86
1929,21,10,20.7,3,1.0,2.67
1930,21,11,22.3,3,1.0,3.15
1931,21,12,22.3,3,0.8,3.3
1932,21,13,21.5,3,0.4,2.39
1933,21,14,21.1,3,0.4,2.4
1934,21,15,20.2,3,0.0,0.89
1935,21,16,20.2,3,0.0,0.53
1936,21,17,19.9,3,0.0,0.2
1937,21,18,19.7,3,0.0,0.05
1938,21,19,19.3,3,0.0,0.0
1939,21,20,19.1,3,0.0,0.0
1940,21,21,18.8,3,0.0,0.0
1941,21,22,18.5,3,0.0,0.0
1942,21,23,18.6,3,0.0,0.0
1943,21,24,18.2,3,0.0,0.0
1944,22,1,18.1,3,0.0,0.0
1945,22,2,17.9,3,0.0,0.0
1946,22,3,17.9,3,0.0,0.0
1947,22,4,17.9,3,0.0,0.0
1948,22,5,17.6,3,0.0,0.0
1949,22,6,17.4,3,0.0,0.0
1950,22,7,17.6,3,0.0,0.05
1951,22,8,17.8,3,0.0,0.17
1952,22,9,19.4,3,0.0,0.7
1953,22,10,21.9,3,0.5,1.77
1954,22,11,23.8,3,0.8,2.73
1955,22,12,22.7,3,0.3,1.98
1956,22,13,23.1,3,0.1,1.71
1957,22,14,22.7,3,0.1,1.27
1958,22,15,22.3,3,0.0,0.56
1959,22,16,22.6,3,0.0,0.4
1960,22,17,22.5,3,0.0,0.22
1961,22,18,22.3,3,0.0,0.06
1962,22,19,22.2,3,0.0,0.0
1963,22,20,21.7,3,0.0,0.0
1964,22,21,21.5,3,0.0,0.0
1965,22,22,21.0,3,0.0,0.0
1966,22,23,20.1,3,0.0,0.0
1967,22,24,20.1,3,0.0,0.0
1968,23,1,20.0,3,0.0,0.0
1969,23,2,20.0,3,0.0,0.0
1970,23,3,19.9,3,0.0,0.0
1971,23,4,18.8,3,0.0,0.0
1972,23,5,18.6,3,0.0,0.0
1973,23,6,18.8,3,0.0,0.0
1974,23,7,19.1,3,0.3,0.19
1975,23,8,21.5,3,0.9,0.86
1976,23,9,24.6,3,0.9,1.63
1977,23,10,25.5,3,1.0,2.29
1978,23,11,26.4,3,1.0,2.77
1979,23,12,25.9,3,0.9,2.98
1980,23,13,26.4,3,1.0,3.35
1981,23,14,25.7,3,0.8,2.46
1982,23,15,25.2,3,0.0,1.11
1983,23,16,25.4,3,0.0,0.87
1984,23,17,25.2,3,0.0,0.26
1985,23,18,25.2,3,0.0,0.04
1986,23,19,25.1,3,0.0,0.0
1987,23,20,24.9,3,0.0,0.0
1988,23,21,24.7,3,0.0,0.0
1989,23,22,24.4,3,0.0,0.0
1990,23,23,24.1,3,0.0,0.0
1991,23,24,24.4,3,0.0,0.0
1992,24,1,23.1,3,0.0,0.0
1993,24,2,23.0,3,0.0,0.0
1994,24,3,22.7,3,0.0,0.0
1995,24,4,22.1,3,0.0,0.0
1996,24,5,21.9,3,0.0,0.0
1997,24,6,21.7,3,0.0,0.01
1998,24,7,22.1,3,0.2,0.18
1999,24,8,24.4,3,0.9,0.95
2000,24,9,26.1,3,0.5,1.53
2001,24,10,26.4,3,0.4,2.01
2002,24,11,26.8,3,1.0,3.0
2003,24,12,26.7,3,1.0,3.48
2004,24,13,27.7,3,1.0,3.38
2005,24,14,27.0,3,0.8,2.74
2006,24,15,27.1,3,1.0,2.71
2007,24,16,26.3,3,0.9,1.68
2008,24,17,25.7,3,0.0,0.43
2009,24,18,25.3,3,0.0,0.11
2010,24,19,25.3,3,0.0,0.0
2011,24,20,25.3,3,0.0,0.0
2012,24,21,25.2,3,0.0,0.0
2013,24,22,25.0,3,0.0,0.0
2014,24,23,24.7,3,0.0,0.0
2015,24,24,24.3,3,0.0,0.0
2016,25,1,24.0,3,0.0,0.0
2017,25,2,24.0,3,0.0,0.0
2018,25,3,23.4,3,0.0,0.0
2019,25,4,23.1,3,0.0,0.0
2020,25,5,23.0,3,0.0,0.0
2021,25,6,22.9,3,0.0,0.01
2022,25,7,23.5,3,0.0,0.1
2023,25,8,24.5,3,0.1,0.49
2024,25,9,25.5,3,0.1,0.86
2025,25,10,26.4,3,0.9,2.56
2026,25,11,26.8,3,0.7,2.54
2027,25,12,27.1,3,1.0,3.51
2028,25,13,27.7,3,1.0,3.49
2029,25,14,27.1,3,1.0,3.15
2030,25,15,26.7,3,0.6,2.16
2031,25,16,26.1,3,0.0,0.91
2032,25,17,25.6,3,0.0,0.48
2033,25,18,25.4,3,0.0,0.1
2034,25,19,25.3,3,0.0,0.0
2035,25,20,25.3,3,0.0,0.0
2036,25,21,25.3,3,0.0,0.0
2037,25,22,25.1,3,0.0,0.0
2038,25,23,25.0,3,0.0,0.0
2039,25,24,24.9,3,0.0,0.0
2040,26,1,24.7,3,0.0,0.0
2041,26,2,24.1,3,0.0,0.0
2042,26,3,23.4,3,0.0,0.0
2043,26,4,22.8,3,0.0,0.0
2044,26,5,22.5,3,0.0,0.0
2045,26,6,22.4,3,0.0,0.0
2046,26,7,23.6,3,0.6,0.27
2047,26,8,25.1,3,1.0,1.01
2048,26,9,26.4,3,1.0,1.88
2049,26,10,27.2,3,0.9,2.57
2050,26,11,27.2,3,0.6,2.45
2051,26,12,23.1,3,0.0,0.39
2052,26,13,21.3,3,0.0,0.21
2053,26,14,20.6,3,0.0,0.42
2054,26,15,19.9,3,0.0,0.3
2055,26,16,20.3,3,0.0,0.15
2056,26,17,20.0,3,0.0,0.07
2057,26,18,19.9,3,0.0,0.03
2058,26,19,19.6,3,0.0,0.0
2059,26,20,19.8,3,0.0,0.0
2060,26,21,19.7,3,0.0,0.0
2061,26,22,19.8,3,0.0,0.0
2062,26,23,19.7,3,0.0,0.0
2063,26,24,19.6,3,0.0,0.0
2064,27,1,19.4,3,0.0,0.0
2065,27,2,19.5,3,0.0,0.0
2066,27,3,19.6,3,0.0,0.0
2067,27,4,19.5,3,0.0,0.0
2068,27,5,19.2,3,0.0,0.0
2069,27,6,18.9,3,0.0,0.0
2070,27,7,19.0,3,0.0,0.11
2071,27,8,19.9,3,0.0,0.38
2072,27,9,20.9,3,0.0,0.65
2073,27,10,21.8,3,0.0,1.12
2074,27,11,23.3,3,0.0,2.22
2075,27,12,23.8,3,0.0,2.5
2076,27,13,22.9,3,0.1,2.12
2077,27,14,22.5,3,0.0,0.64
2078,27,15,22.3,3,0.0,0.35
2079,27,16,21.9,3,0.0,0.29
2080,27,17,22.1,3,0.0,0.19
2081,27,18,21.7,3,0.0,0.04
2082,27,19,21.8,3,0.0,0.0
2083,27,20,21.3,3,0.0,0.0
2084,27,21,21.2,3,0.0,0.0
2085,27,22,21.1,3,0.0,0.0
2086,27,23,20.6,3,0.0,0.0
2087,27,24,20.2,3,0.0,0.0
2088,28,1,19.8,3,0.0,0.0
2089,28,2,20.0,3,0.0,0.0
2090,28,3,19.6,3,0.0,0.0
2091,28,4,19.3,3,0.0,0.0
2092,28,5,19.3,3,0.0,0.0
2093,28,6,19.0,3,0.0,0.01
2094,28,7,19.5,3,0.6,0.26
2095,28,8,21.9,3,1.0,1.13
2096,28,9,25.2,3,1.0,2.12
2097,28,10,25.9,3,0.9,2.48
2098,28,11,26.3,3,0.9,3.19
2099,28,12,26.3,3,1.0,3.54
2100,28,13,25.5,3,0.4,2.43
2101,28,14,26.1,3,0.1,1.27
2102,28,15,25.9,3,0.3,1.28
2103,28,16,25.5,3,0.2,0.94
2104,28,17,25.3,3,1.0,1.21
2105,28,18,24.8,3,0.3,0.22
2106,28,19,24.6,3,0.0,0.0
2107,28,20,24.5,3,0.0,0.0
2108,28,21,24.3,3,0.0,0.0
2109,28,22,24.0,3,0.0,0.0
2110,28,23,23.9,3,0.0,0.0
2111,28,24,23.2,3,0.0,0.0
2112,29,1,23.0,3,0.0,0.0
2113,29,2,22.7,3,0.0,0.0
2114,29,3,22.7,3,0.0,0.0
2115,29,4,21.9,3,0.0,0.0
2116,29,5,22.2,3,0.0,0.0
2117,29,6,22.4,3,0.0,0.0
2118,29,7,22.9,3,0.0,0.12
2119,29,8,23.3,3,0.0,0.29
2120,29,9,23.9,3,0.0,0.51
2121,29,10,23.1,3,0.0,0.16
2122,29,11,22.9,3,0.0,0.34
2123,29,12,22.1,3,0.0,0.25
2124,29,13,21.6,3,0.0,0.39
2125,29,14,21.3,3,0.0,0.35
2126,29,15,21.5,3,0.0,0.32
2127,29,16,22.0,3,0.0,0.16
2128,29,17,21.9,3,0.0,0.09
2129,29,18,21.5,3,0.0,0.02
2130,29,19,21.9,3,0.0,0.0
2131,29,20,21.7,3,0.0,0.0
2132,29,21,21.4,3,0.0,0.0
2133,29,22,21.4,3,0.0,0.0
2134,29,23,21.3,3,0.0,0.0
2135,29,24,21.1,3,0.0,0.0
2136,30,1,21.1,3,0.0,0.0
2137,30,2,21.1,3,0.0,0.0
2138,30,3,21.1,3,0.0,0.0
2139,30,4,21.1,3,0.0,0.0
2140,30,5,21.2,3,0.0,0.0
2141,30,6,21.2,3,0.0,0.0
2142,30,7,21.4,3,0.0,0.11
2143,30,8,22.3,3,0.0,0.3
2144,30,9,23.0,3,0.0,0.41
2145,30,10,23.6,3,0.1,0.76
2146,30,11,25.0,3,0.3,1.57
2147,30,12,25.3,3,0.1,1.7
2148,30,13,26.5,3,0.8,2.66
2149,30,14,27.9,3,1.0,3.12
2150,30,15,27.2,3,1.0,2.58
2151,30,16,26.4,3,1.0,1.83
2152,30,17,25.6,3,0.4,0.76
2153,30,18,25.0,3,0.0,0.22
2154,30,19,24.8,3,0.0,0.01
2155,30,20,24.2,3,0.0,0.0
2156,30,21,24.0,3,0.0,0.0
2157,30,22,23.8,3,0.0,0.0
2158,30,23,22.4,3,0.0,0.0
2159,30,24,22.2,3,0.0,0.0
2160,31,1,21.9,3,0.0,0.0
2161,31,2,21.4,3,0.0,0.0
2162,31,3,21.3,3,0.0,0.0
2163,31,4,21.6,3,0.0,0.0
2164,31,5,21.4,3,0.0,0.0
2165,31,6,20.9,3,0.0,0.01
2166,31,7,22.1,3,0.5,0.38
2167,31,8,22.7,3,0.1,0.49
2168,31,9,25.2,3,0.6,1.24
2169,31,10,27.0,3,0.7,2.31
2170,31,11,25.9,3,0.5,2.25
2171,31,12,27.5,3,0.6,2.82
2172,31,13,26.2,3,0.3,1.88
2173,31,14,26.0,3,0.4,1.92
2174,31,15,26.1,3,0.0,0.66
2175,31,16,25.8,3,0.2,0.66
2176,31,17,25.5,3,0.1,0.2
2177,31,18,24.9,3,0.0,0.04
2178,31,19,24.5,3,0.0,0.0
2179,31,20,24.6,3,0.0,0.0
2180,31,21,24.5,3,0.0,0.0
2181,31,22,24.2,3,0.0,0.0
2182,31,23,24.4,3,0.0,0.0
2183,31,24,24.2,3,0.0,0.0
2184,1,1,24.1,4,0.0,0.0
2185,1,2,24.6,4,0.0,0.0
2186,1,3,24.4,4,0.0,0.0
2187,1,4,23.2,4,0.0,0.0
2188,1,5,21.2,4,0.0,0.0
2189,1,6,21.4,4,0.0,0.0
2190,1,7,21.0,4,0.0,0.02
2191,1,8,21.1,4,0.0,0.1
2192,1,9,22.1,4,0.0,0.32
2193,1,10,25.0,4,0.2,1.73
2194,1,11,25.9,4,0.7,2.87
2195,1,12,25.7,4,0.0,2.08
2196,1,13,26.1,4,0.2,2.23
2197,1,14,26.9,4,0.2,2.04
2198,1,15,25.9,4,0.9,2.18
2199,1,16,25.4,4,0.6,1.5
2200,1,17,24.9,4,0.0,0.54
2201,1,18,24.4,4,0.0,0.09
2202,1,19,24.3,4,0.0,0.0
2203,1,20,24.3,4,0.0,0.0
2204,1,21,24.2,4,0.0,0.0
2205,1,22,23.6,4,0.0,0.0
2206,1,23,22.6,4,0.0,0.0
2207,1,24,22.2,4,0.0,0.0
2208,2,1,21.9,4,0.0,0.0
2209,2,2,21.8,4,0.0,0.0
2210,2,3,21.5,4,0.0,0.0
2211,2,4,20.9,4,0.0,0.0
2212,2,5,20.6,4,0.0,0.0
2213,2,6,20.6,4,0.0,0.01
2214,2,7,21.5,4,0.3,0.29
2215,2,8,23.7,4,0.9,1.2
2216,2,9,25.4,4,1.0,2.05
2217,2,10,26.8,4,1.0,2.79
2218,2,11,27.0,4,1.0,3.3
2219,2,12,27.4,4,1.0,3.53
2220,2,13,27.4,4,1.0,3.54
2221,2,14,26.7,4,0.8,3.11
2222,2,15,26.4,4,0.3,1.78
2223,2,16,26.5,4,1.0,2.06
2224,2,17,25.8,4,0.5,0.86
2225,2,18,25.8,4,0.1,0.22
2226,2,19,25.8,4,0.0,0.01
2227,2,20,25.9,4,0.0,0.0
2228,2,21,25.7,4,0.0,0.0
2229,2,22,25.5,4,0.0,0.0
2230,2,23,25.2,4,0.0,0.0
2231,2,24,24.0,4,0.0,0.0
2232,3,1,23.9,4,0.0,0.0
2233,3,2,23.0,4,0.0,0.0
2234,3,3,22.5,4,0.0,0.0
2235,3,4,22.5,4,0.0,0.0
2236,3,5,22.7,4,0.0,0.0
2237,3,6,22.4,4,0.0,0.01
2238,3,7,23.7,4,0.6,0.39
2239,3,8,26.7,4,0.9,1.18
2240,3,9,27.9,4,1.0,2.07
2241,3,10,28.4,4,1.0,2.77
2242,3,11,29.0,4,1.0,3.27
2243,3,12,28.9,4,1.0,3.51
2244,3,13,29.0,4,1.0,3.45
2245,3,14,29.4,4,1.0,3.1
2246,3,15,28.7,4,1.0,2.47
2247,3,16,28.0,4,0.6,1.39
2248,3,17,27.8,4,0.9,0.87
2249,3,18,26.8,4,0.5,0.23
2250,3,19,26.2,4,0.0,0.0
2251,3,20,26.2,4,0.0,0.0
2252,3,21,26.3,4,0.0,0.0
2253,3,22,26.4,4,0.0,0.0
2254,3,23,26.3,4,0.0,0.0
2255,3,24,26.4,4,0.0,0.0
2256,4,1,26.1,4,0.0,0.0
2257,4,2,25.9,4,0.0,0.0
2258,4,3,25.6,4,0.0,0.0
2259,4,4,25.2,4,0.0,0.0
2260,4,5,25.6,4,0.0,0.0
2261,4,6,25.5,4,0.0,0.01
2262,4,7,26.3,4,0.1,0.27
2263,4,8,27.0,4,0.2,0.78
2264,4,9,28.7,4,0.8,1.69
2265,4,10,29.5,4,1.0,2.71
2266,4,11,29.7,4,1.0,3.22
2267,4,12,29.9,4,1.0,3.46
2268,4,13,29.8,4,1.0,3.41
2269,4,14,29.6,4,1.0,3.11
2270,4,15,28.5,4,1.0,2.54
2271,4,16,27.8,4,0.3,1.09
2272,4,17,26.9,4,0.1,0.53
2273,4,18,26.3,4,0.0,0.09
2274,4,19,25.8,4,0.0,0.0
2275,4,20,25.9,4,0.0,0.0
2276,4,21,25.9,4,0.0,0.0
2277,4,22,25.7,4,0.0,0.0
2278,4,23,25.8,4,0.0,0.0
2279,4,24,25.9,4,0.0,0.0
2280,5,1,25.8,4,0.0,0.0
2281,5,2,23.8,4,0.0,0.0
2282,5,3,23.5,4,0.0,0.0
2283,5,4,23.4,4,0.0,0.0
2284,5,5,23.4,4,0.0,0.0
2285,5,6,23.4,4,0.0,0.01
2286,5,7,23.9,4,0.1,0.3
2287,5,8,24.1,4,0.0,0.28
2288,5,9,24.2,4,0.0,0.44
2289,5,10,24.0,4,0.0,0.91
2290,5,11,23.4,4,0.0,0.53
2291,5,12,22.9,4,0.0,0.41
2292,5,13,23.4,4,0.0,0.7
2293,5,14,23.1,4,0.0,0.51
2294,5,15,22.5,4,0.0,0.3
2295,5,16,22.7,4,0.0,0.18
2296,5,17,22.2,4,0.0,0.07
2297,5,18,22.0,4,0.0,0.02
2298,5,19,22.1,4,0.0,0.0
2299,5,20,22.0,4,0.0,0.0
2300,5,21,22.2,4,0.0,0.0
2301,5,22,22.0,4,0.0,0.0
2302,5,23,21.9,4,0.0,0.0
2303,5,24,21.6,4,0.0,0.0
2304,6,1,21.6,4,0.0,0.0
2305,6,2,21.6,4,0.0,0.0
2306,6,3,21.8,4,0.0,0.0
2307,6,4,21.9,4,0.0,0.0
2308,6,5,21.9,4,0.0,0.0
2309,6,6,22.0,4,0.0,0.0
2310,6,7,22.2,4,0.0,0.04
2311,6,8,22.7,4,0.0,0.22
2312,6,9,22.8,4,0.0,0.18
2313,6,10,23.8,4,0.0,1.02
2314,6,11,25.1,4,0.6,2.79
2315,6,12,24.4,4,0.0,1.58
2316,6,13,24.3,4,0.0,0.54
2317,6,14,23.8,4,0.0,0.47
2318,6,15,23.4,4,0.0,0.15
2319,6,16,23.3,4,0.0,0.26
2320,6,17,23.4,4,0.0,0.25
2321,6,18,23.6,4,0.0,0.06
2322,6,19,23.5,4,0.0,0.0
2323,6,20,23.2,4,0.0,0.0
2324,6,21,23.3,4,0.0,0.0
2325,6,22,23.3,4,0.0,0.0
2326,6,23,22.9,4,0.0,0.0
2327,6,24,22.9,4,0.0,0.0
2328,7,1,22.9,4,0.0,0.0
2329,7,2,22.7,4,0.0,0.0
2330,7,3,22.6,4,0.0,0.0
2331,7,4,22.6,4,0.0,0.0
2332,7,5,22.4,4,0.0,0.0
2333,7,6,22.2,4,0.0,0.0
2334,7,7,22.1,4,0.0,0.06
2335,7,8,22.2,4,0.0,0.15
2336,7,9,23.0,4,0.0,0.52
2337,7,10,24.0,4,0.0,0.54
2338,7,11,25.5,4,0.4,2.16
2339,7,12,26.5,4,0.1,2.25
2340,7,13,26.5,4,0.4,2.67
2341,7,14,26.4,4,0.5,2.8
2342,7,15,26.1,4,0.5,1.84
2343,7,16,26.3,4,0.3,1.17
2344,7,17,25.8,4,0.0,0.45
2345,7,18,24.9,4,0.0,0.11
2346,7,19,24.7,4,0.0,0.0
2347,7,20,24.7,4,0.0,0.0
2348,7,21,24.5,4,0.0,0.0
2349,7,22,24.1,4,0.0,0.0
2350,7,23,24.1,4,0.0,0.0
2351,7,24,23.8,4,0.0,0.0
2352,8,1,23.5,4,0.0,0.0
2353,8,2,23.6,4,0.0,0.0
2354,8,3,23.5,4,0.0,0.0
2355,8,4,23.3,4,0.0,0.0
2356,8,5,23.3,4,0.0,0.0
2357,8,6,23.3,4,0.0,0.01
2358,8,7,23.7,4,0.0,0.11
2359,8,8,25.2,4,0.2,0.64
2360,8,9,26.4,4,0.8,1.65
2361,8,10,27.2,4,0.3,1.59
2362,8,11,27.3,4,0.4,2.44
2363,8,12,27.4,4,0.4,2.47
2364,8,13,27.8,4,0.5,2.39
2365,8,14,27.4,4,0.9,2.97
2366,8,15,26.6,4,0.0,1.2
2367,8,16,26.4,4,0.0,0.82
2368,8,17,26.1,4,0.1,0.66
2369,8,18,25.3,4,0.0,0.14
2370,8,19,24.9,4,0.0,0.0
2371,8,20,24.9,4,0.0,0.0
2372,8,21,24.5,4,0.0,0.0
2373,8,22,24.2,4,0.0,0.0
2374,8,23,23.1,4,0.0,0.0
2375,8,24,22.6,4,0.0,0.0
2376,9,1,22.4,4,0.0,0.0
2377,9,2,21.9,4,0.0,0.0
2378,9,3,22.1,4,0.0,0.0
2379,9,4,22.0,4,0.0,0.0
2380,9,5,22.1,4,0.0,0.0
2381,9,6,21.5,4,0.0,0.0
2382,9,7,21.3,4,0.0,0.05
2383,9,8,21.2,4,0.0,0.11
2384,9,9,21.0,4,0.0,0.16
2385,9,10,21.3,4,0.0,0.17
2386,9,11,21.5,4,0.0,0.4
2387,9,12,21.8,4,0.0,0.56
2388,9,13,22.2,4,0.0,0.54
2389,9,14,22.1,4,0.0,0.64
2390,9,15,21.9,4,0.0,0.6
2391,9,16,22.0,4,0.0,0.42
2392,9,17,21.9,4,0.0,0.21
2393,9,18,21.6,4,0.0,0.06
2394,9,19,21.4,4,0.0,0.0
2395,9,20,21.4,4,0.0,0.0
2396,9,21,21.6,4,0.0,0.0
2397,9,22,21.7,4,0.0,0.0
2398,9,23,21.2,4,0.0,0.0
2399,9,24,20.9,4,0.0,0.0
2400,10,1,20.6,4,0.0,0.0
2401,10,2,20.4,4,0.0,0.0
2402,10,3,20.7,4,0.0,0.0
2403,10,4,20.9,4,0.0,0.0
2404,10,5,20.3,4,0.0,0.0
2405,10,6,19.7,4,0.0,0.01
2406,10,7,19.8,4,0.0,0.04
2407,10,8,19.9,4,0.0,0.16
2408,10,9,20.1,4,0.0,0.32
2409,10,10,20.7,4,0.0,0.4
2410,10,11,21.6,4,0.0,0.55
2411,10,12,21.8,4,0.0,0.36
2412,10,13,22.6,4,0.0,0.32
2413,10,14,22.7,4,0.0,0.32
2414,10,15,23.0,4,0.0,0.44
2415,10,16,22.9,4,0.0,0.27
2416,10,17,22.6,4,0.0,0.17
2417,10,18,22.4,4,0.0,0.04
2418,10,19,22.3,4,0.0,0.0
2419,10,20,21.9,4,0.0,0.0
2420,10,21,22.0,4,0.0,0.0
2421,10,22,21.9,4,0.0,0.0
2422,10,23,21.8,4,0.0,0.0
2423,10,24,21.6,4,0.0,0.0
2424,11,1,21.3,4,0.0,0.0
2425,11,2,21.2,4,0.0,0.0
2426,11,3,20.8,4,0.0,0.0
2427,11,4,20.7,4,0.0,0.0
2428,11,5,20.3,4,0.0,0.0
2429,11,6,20.7,4,0.0,0.03
2430,11,7,21.1,4,0.3,0.32
2431,11,8,23.7,4,1.0,1.16
2432,11,9,25.8,4,1.0,1.98
2433,11,10,26.7,4,1.0,2.68
2434,11,11,26.9,4,1.0,3.19
2435,11,12,27.5,4,1.0,3.45
2436,11,13,27.4,4,1.0,3.41
2437,11,14,27.0,4,0.9,3.05
2438,11,15,27.4,4,1.0,2.54
2439,11,16,26.5,4,0.8,1.55
2440,11,17,26.2,4,0.9,0.87
2441,11,18,25.5,4,0.0,0.19
2442,11,19,25.0,4,0.0,0.0
2443,11,20,24.7,4,0.0,0.0
2444,11,21,23.9,4,0.0,0.0
2445,11,22,23.5,4,0.0,0.0
2446,11,23,23.4,4,0.0,0.0
2447,11,24,23.2,4,0.0,0.0
2448,12,1,23.0,4,0.0,0.0
2449,12,2,22.2,4,0.0,0.0
2450,12,3,22.1,4,0.0,0.0
2451,12,4,21.8,4,0.0,0.0
2452,12,5,22.2,4,0.0,0.0
2453,12,6,21.8,4,0.0,0.02
2454,12,7,22.7,4,0.6,0.38
2455,12,8,24.8,4,1.0,1.1
2456,12,9,26.9,4,1.0,1.87
2457,12,10,28.3,4,1.0,2.56
2458,12,11,28.7,4,1.0,2.97
2459,12,12,27.9,4,1.0,3.22
2460,12,13,28.4,4,1.0,3.3
2461,12,14,27.2,4,0.4,1.83
2462,12,15,27.4,4,0.2,1.33
2463,12,16,27.5,4,0.4,1.15
2464,12,17,27.2,4,0.4,0.68
2465,12,18,26.8,4,0.0,0.16
2466,12,19,26.4,4,0.0,0.0
2467,12,20,26.3,4,0.0,0.0
2468,12,21,26.1,4,0.0,0.0
2469,12,22,25.5,4,0.0,0.0
2470,12,23,25.2,4,0.0,0.0
2471,12,24,25.2,4,0.0,0.0
2472,13,1,24.7,4,0.0,0.0
2473,13,2,24.6,4,0.0,0.0
2474,13,3,24.1,4,0.0,0.0
2475,13,4,23.1,4,0.0,0.0
2476,13,5,24.1,4,0.0,0.0
2477,13,6,24.2,4,0.0,0.01
2478,13,7,24.9,4,0.0,0.21
2479,13,8,26.4,4,0.2,0.69
2480,13,9,26.7,4,0.0,1.06
2481,13,10,28.0,4,0.3,1.75
2482,13,11,28.1,4,0.5,2.47
2483,13,12,29.1,4,0.9,3.37
2484,13,13,29.3,4,0.8,2.94
2485,13,14,28.8,4,0.7,2.66
2486,13,15,27.5,4,0.1,1.28
2487,13,16,27.0,4,0.0,0.56
2488,13,17,26.4,4,0.0,0.13
2489,13,18,26.1,4,0.0,0.04
2490,13,19,26.3,4,0.0,0.0
2491,13,20,26.2,4,0.0,0.0
2492,13,21,26.3,4,0.0,0.0
2493,13,22,25.9,4,0.0,0.0
2494,13,23,25.7,4,0.0,0.0
2495,13,24,25.3,4,0.0,0.0
2496,14,1,25.2,4,0.0,0.0
2497,14,2,24.9,4,0.0,0.0
2498,14,3,24.4,4,0.0,0.0
2499,14,4,24.3,4,0.0,0.0
2500,14,5,24.0,4,0.0,0.0
2501,14,6,23.4,4,0.0,0.02
2502,14,7,24.1,4,0.7,0.4
2503,14,8,26.6,4,1.0,1.13
2504,14,9,28.6,4,1.0,1.9
2505,14,10,28.2,4,1.0,2.53
2506,14,11,29.1,4,1.0,3.05
2507,14,12,28.8,4,0.9,3.13
2508,14,13,29.5,4,0.6,2.76
2509,14,14,28.7,4,0.6,2.42
2510,14,15,28.6,4,0.4,1.64
2511,14,16,27.9,4,0.5,1.16
2512,14,17,28.0,4,0.6,1.03
2513,14,18,27.5,4,0.1,0.39
2514,14,19,27.4,4,0.0,0.02
2515,14,20,27.3,4,0.0,0.0
2516,14,21,27.2,4,0.0,0.0
2517,14,22,27.2,4,0.0,0.0
2518,14,23,27.0,4,0.0,0.0
2519,14,24,26.9,4,0.0,0.0
2520,15,1,26.9,4,0.0,0.0
2521,15,2,26.2,4,0.0,0.0
2522,15,3,25.5,4,0.0,0.0
2523,15,4,26.5,4,0.0,0.0
2524,15,5,26.5,4,0.0,0.0
2525,15,6,26.4,4,0.0,0.03
2526,15,7,26.5,4,0.0,0.21
2527,15,8,26.9,4,0.0,0.26
2528,15,9,27.3,4,0.0,0.33
2529,15,10,27.8,4,0.0,0.51
2530,15,11,29.0,4,0.2,1.69
2531,15,12,31.2,4,0.7,2.94
2532,15,13,31.1,4,1.0,3.32
2533,15,14,29.6,4,0.7,2.53
2534,15,15,28.6,4,0.1,1.36
2535,15,16,28.7,4,0.0,0.76
2536,15,17,28.6,4,0.2,0.71
2537,15,18,27.9,4,0.0,0.15
2538,15,19,27.7,4,0.0,0.0
2539,15,20,27.6,4,0.0,0.0
2540,15,21,27.5,4,0.0,0.0
2541,15,22,27.2,4,0.0,0.0
2542,15,23,27.0,4,0.0,0.0
2543,15,24,27.0,4,0.0,0.0
2544,16,1,26.9,4,0.0,0.0
